,antenna_number,SNR,accuracyOfModel,mse,accuracy_per_target,mean_squared_error_per_target
0,4,-10.0,0.018158990626428898,2338.127700617284,"[0.11050925925925927, 0.164320987654321]","[2331.4827546296297, 6.644945987654321]"
1,4,0.0,0.025989765517832646,2234.741867283951,"[0.13321759259259258, 0.1950925925925926]","[2230.0637808641977, 4.678086419753086]"
2,4,10.0,0.12473188169200577,1409.3235956790124,"[0.2961265432098765, 0.4212114197530864]","[1408.1636728395063, 1.159922839506173]"
3,4,20.0,0.5843293326569883,740.6772762345679,"[0.6603858024691358, 0.8848302469135803]","[740.5305632716049, 0.14671296296296296]"
4,4,30.0,0.8651091100584896,335.00801697530864,"[0.8754783950617284, 0.9881558641975309]","[334.995625, 0.012391975308641976]"
5,4,40.0,0.9421042819311081,239.0226311728395,"[0.9464274691358024, 0.9954320987654321]","[239.0174614197531, 0.005169753086419753]"
