,antenna_number,SNR,accuracyOfModel,mse,accuracy_per_target,mean_squared_error_per_target
0,16,-10.0,0.057245386981310015,1685.551912623088,"[0.2215354938271605, 0.25840277777777776]","[1603.3904912234568, 82.161421399631]"
1,16,0.0,0.2614359460733882,372.61383826724534,"[0.49953703703703706, 0.5233564814814815]","[362.7971383558543, 9.816699911391002]"
2,16,10.0,0.4531020638050602,211.17565047607008,"[0.6655864197530864, 0.6807561728395062]","[207.3509274183816, 3.824723057688497]"
3,16,20.0,0.5563750047629934,176.10490779668729,"[0.7378858024691358, 0.7540123456790123]","[174.52264677979028, 1.5822610168970013]"
4,16,30.0,0.5849688468078418,166.58643106287371,"[0.757824074074074, 0.7719058641975308]","[164.6216269422583, 1.9648041206154094]"
5,16,40.0,0.5837125164323274,151.76695197454677,"[0.7555092592592593, 0.772608024691358]","[150.06581578250862, 1.7011361920381471]"
