,antenna_number,SNR,accuracyOfModel,mse,accuracy_per_target,mean_squared_error_per_target
0,8,-10.0,0.025234371130067823,1847.3104320987654,"[0.13915895061728395, 0.18133487654320987]","[1841.8925308641976, 5.417901234567902]"
1,8,0.0,0.036245127219554946,1711.5126157407408,"[0.1677391975308642, 0.21608024691358024]","[1707.721311728395, 3.791304012345679]"
2,8,10.0,0.167568105745599,1150.3482175925926,"[0.3630787037037037, 0.46152006172839505]","[1149.4127932098766, 0.9354243827160493]"
3,8,20.0,0.6487150947002172,571.4118672839506,"[0.720949074074074, 0.8998070987654321]","[571.2893595679012, 0.12250771604938272]"
4,8,30.0,0.8829878746094346,308.9651851851852,"[0.8949691358024692, 0.9866126543209877]","[308.9510339506173, 0.014151234567901235]"
5,8,40.0,0.9493558489559519,267.2068981481481,"[0.9532098765432099, 0.9959567901234568]","[267.2023225308642, 0.004575617283950617]"
