2,78.16376643083896,4.67750883102417
3,96.80932976049287,4.410192012786865
4,97.10522529703218,4.283529043197632
5,97.01792615097736,4.216765880584717
6,97.14219111689813,4.213734149932861
7,97.14033839431154,4.213737487792969
8,97.13461742148203,4.201776027679443
9,97.2125984793548,4.142921686172485
10,97.17304059231395,4.175841331481934
11,97.2030861935109,4.148911476135254
12,97.23425984570284,4.164864540100098
13,97.21450206475765,4.144917726516724
14,97.22781611987503,4.149877309799194
15,97.27156718857168,4.123944997787476
16,97.21602061423565,4.095088243484497
