,antenna_number,SNR,accuracyOfModel,mse,accuracy_per_target,mean_squared_error_per_target
0,6,-10.0,0.0018324732557918,22218.82412808642,"[0.032276234567901234, 0.05677469135802469]","[20969.52037808642, 1249.30375]"
1,6,0.0,0.05805383551954733,17236.235979938272,"[0.23243055555555556, 0.24976851851851853]","[16243.94398919753, 992.2919907407407]"
2,6,10.0,0.49529831759164,7051.2289043209885,"[0.6999614197530865, 0.707608024691358]","[6595.9028240740745, 455.3260802469136]"
3,6,20.0,0.8228969054831581,2362.3610185185184,"[0.9017438271604938, 0.9125617283950618]","[2216.945347222222, 145.4156712962963]"
4,6,30.0,0.9298529532940862,1016.8610725308641,"[0.9586265432098765, 0.9699845679012346]","[970.699112654321, 46.16195987654321]"
5,6,40.0,0.9664328703703704,524.447561728395,"[0.9772916666666667, 0.9888888888888889]","[506.6414737654321, 17.806087962962962]"
