,antenna_number,SNR,accuracyOfModel,mse,accuracy_per_target,mean_squared_error_per_target
0,16,-10.0,0.37469322541580935,524.9963348765432,"[0.6120138888888889, 0.612229938271605]","[516.5014351851852, 8.494899691358025]"
1,16,0.0,0.7835857338820301,278.2765354938271,"[0.8898765432098765, 0.8805555555555555]","[277.5632021604938, 0.7133333333333334]"
2,16,10.0,0.9359437636340687,269.3337191358025,"[0.964621913580247, 0.970270061728395]","[269.155100308642, 0.17861882716049382]"
3,16,20.0,0.972352883039933,256.9861728395062,"[0.9811728395061728, 0.9910108024691358]","[256.9564429012346, 0.029729938271604937]"
4,16,30.0,0.9839647226508917,257.5956404320987,"[0.9867361111111111, 0.9971913580246914]","[257.5337037037037, 0.06193672839506173]"
5,16,40.0,0.9874484641132258,229.83858796296298,"[0.9883101851851852, 0.999128086419753]","[229.76524691358026, 0.07334104938271604]"
