,antenna_number,SNR,accuracyOfModel,mse,accuracy_per_target,mean_squared_error_per_target
0,14,-10.0,0.01990905778463649,1027.9335713596754,"[0.12743055555555555, 0.15623456790123458]","[1019.9858605311267, 7.947710828548621]"
1,14,0.0,0.025454200960219477,944.7230239050646,"[0.14499228395061728, 0.17555555555555555]","[938.3582080704823, 6.364815834582297]"
2,14,10.0,0.06324540299687548,604.206938409264,"[0.22695216049382716, 0.27867283950617283]","[601.4228532252697, 2.7840851839942604]"
3,14,20.0,0.1415460200426764,314.90025439875006,"[0.3487654320987654, 0.40584876543209875]","[313.5632306286249, 1.3370237701251162]"
4,14,30.0,0.21300104863254457,207.36504805846246,"[0.4338966049382716, 0.4909027777777778]","[206.51991663864052, 0.8451314198219393]"
5,14,40.0,0.22383016117969823,163.2693815287981,"[0.44907407407407407, 0.49842592592592594]","[162.59799004995733, 0.6713914788407696]"
