,antenna_number,SNR,accuracyOfModel,mse,accuracy_per_target,mean_squared_error_per_target
0,6,-10.0,4.251364597622313e-05,13974.371606228144,"[0.002824074074074074, 0.015054012345679012]","[13175.792144149427, 798.5794620787159]"
1,6,0.0,0.0001018497085048011,11353.947504931697,"[0.0042361111111111115, 0.02404320987654321]","[10704.658672650723, 649.2888322809738]"
2,6,10.0,0.0006858203898986435,5663.088083167113,"[0.014483024691358025, 0.04735339506172839]","[5307.864074938504, 355.2240082286092]"
3,6,20.0,0.012660741443282275,2573.919575388565,"[0.0876466049382716, 0.14445216049382717]","[2417.804244747979, 156.11533064058654]"
4,6,30.0,0.10775754815386374,1320.3783624803223,"[0.29878858024691357, 0.36064814814814816]","[1247.2458280701717, 73.13253441015053]"
5,6,40.0,0.2547837389022253,863.8894630689757,"[0.47445216049382716, 0.5370061728395061]","[823.0870765381709, 40.80238653080484]"
